time [sec],V [mV],I [mA]
2 06:45:33.68,5497.389,3712.919
2 06:45:35.13,5492.119,3713.624
2 06:45:36.53,5486.237,3714.304
2 06:45:37.80,5480.295,3714.921
2 06:45:39.14,5475.593,3715.572
2 06:45:40.31,5471.731,3716.141
2 06:45:41.63,5464.721,3716.783
2 06:45:42.72,5460.187,3717.312
2 06:45:43.90,5454.055,3717.886
2 06:45:45.17,5450.539,3718.503
2 06:45:46.27,5443.573,3719.038
2 06:45:47.50,5438.648,3719.636
2 06:45:48.60,5432.835,3720.171
2 06:45:49.57,5428.191,3720.642
2 06:45:50.85,5422.733,3721.264
2 06:45:51.96,5416.856,3721.803
2 06:45:52.92,5412.419,3722.27
2 06:45:54.16,5407.039,3722.873
2 06:45:55.14,5401.282,3723.349
2 06:45:56.19,5396.8,3723.859
2 06:45:57.13,5390.793,3724.317
2 06:45:58.17,5385.524,3724.822
2 06:45:59.20,5380.496,3725.322
2 06:46:00.13,5375.044,3725.774
2 06:46:01.05,5370.044,3726.222
2 06:46:01.98,5364.608,3726.674
2 06:46:02.91,5359.249,3727.126
2 06:46:03.72,5354.335,3727.519
2 06:46:04.70,5348.313,3727.996
2 06:46:05.56,5342.545,3728.413
2 06:46:06.50,5338.412,3728.87
2 06:46:07.39,5333.066,3729.303
2 06:46:08.17,5328.383,3729.682
2 06:46:09.01,5322.706,3730.09
2 06:46:09.75,5316.352,3730.45
2 06:46:10.51,5312.346,3730.819
2 06:46:11.40,5305.993,3731.252
2 06:46:12.13,5301.116,3731.607
2 06:46:12.95,5295.745,3732.005
2 06:46:13.73,5290.28,3732.384
2 06:46:14.40,5284.02,3732.71
2 06:46:15.23,5279.511,3733.114
2 06:46:15.90,5274.288,3733.439
2 06:46:16.67,5268.758,3733.814
2 06:46:17.38,5264.508,3734.159
2 06:46:18.08,5258.914,3734.499
2 06:46:18.77,5253.372,3734.834
2 06:46:19.07,5250.818,3734.98
