time [sec],V [mV],I [mA]
15519.91,3822.745,1749.777
15579.91,3820.595,1749.552
15639.91,3817.933,1749.537
15699.91,3816.264,1749.537
15755.17,3813.23,1749.108
15815.17,3811.25,1749.643
15875.17,3808.827,1749.231
15935.17,3806.581,1749.52
15995.17,3803.916,1749.44
16055.17,3801.438,1749.279
16115.17,3798.669,1749.653
16175.17,3796.434,1749.495
16230.34,3793.392,1749.798
16290.34,3790.962,1749.745
16350.34,3788.229,1749.454
16405.08,3785.223,1749.429
16465.08,3782.862,1749.741
16518.7,3779.855,1749.446
16576.27,3776.81,1750.126
16633.59,3773.789,1749.646
16690.82,3770.767,1749.751
16745.22,3767.747,1749.395
16798.26,3764.747,1749.717
16848.41,3761.71,1749.363
16902.37,3758.708,1749.687
16950.22,3755.688,1749.306
16995.65,3752.642,1749.562
17045.41,3749.636,1749.782
17087.73,3746.633,1749.682
17133.81,3743.63,1749.615
17175.93,3740.607,1749.593
17218.51,3737.597,1749.673
17261.51,3734.575,1749.714
17303.06,3731.569,1749.62
17343.51,3728.557,1749.543
17382.62,3725.548,1749.768
17421.29,3722.506,1749.077
17459.1,3719.472,1749.82
17499.53,3716.45,1749.268
17537.7,3713.441,1749.277
17574.07,3710.383,1749.765
17611.8,3707.372,1749.681
17649.47,3704.344,1749.739
17687.31,3701.329,1749.373
17720.1,3698.29,1749.638
17754.87,3695.257,1749.591
17790.49,3692.196,1749.262
17824.57,3689.192,1749.964
17858.03,3686.162,1749.664
17891.07,3683.124,1750.213
17921.77,3680.119,1749.572
17954.8,3677.011,1749.774
17985.66,3674.008,1749.35
18016.05,3671.006,1749.34
18044.79,3667.986,1749.672
18073.13,3664.914,1749.414
18103.31,3661.903,1749.499
18125.08,3658.843,1749.6
18154.16,3655.822,1749.327
18177.97,3652.815,1749.5
18199.81,3649.777,1749.251
18221.9,3646.702,1749.573
18244.6,3643.656,1749.543
18264.8,3640.625,1749.733
18284.49,3637.573,1749.862
18303.74,3634.531,1749.79
18320.95,3631.508,1749.425
18337.29,3628.451,1749.185
18353.17,3625.445,1749.377
18368.79,3622.438,1749.796
18385.24,3619.431,1749.786
18399.25,3616.366,1749.635
18413.23,3613.346,1749.331
18426.38,3610.346,1749.306
18439.86,3607.344,1749.663
18452.02,3604.335,1749.682
18463.82,3601.237,1749.826
18475.16,3598.224,1749.578
18487.44,3595.223,1749.737
18498.38,3592.166,1749.663
18509.32,3589.157,1749.745
18520.18,3586.157,1749.531
18530.18,3583.14,1749.576
18540.83,3580.103,1749.813
18550.55,3577.064,1749.681
18560.52,3574.013,1749.495
18569.82,3570.982,1749.432
18580.02,3567.932,1749.836
18588.08,3564.917,1749.369
18598.43,3561.901,1749.955
18606.98,3558.874,1749.374
18616.22,3555.872,1749.629
18624.53,3552.862,1749.748
18633.28,3549.835,1749.432
18642.55,3546.82,1749.716
18650.05,3543.797,1749.527
18658.02,3540.781,1749.709
18666.53,3537.747,1749.556
18674.2,3534.726,1749.343
18682.43,3531.717,1749.318
18689.81,3528.682,1749.601
18697.75,3525.663,1749.788
18705.18,3522.634,1749.575
18712.88,3519.625,1749.525
18719.87,3516.577,1749.408
18727.19,3513.567,1749.745
18734.39,3510.534,1749.627
18741.57,3507.517,1749.771
18748.21,3504.491,1749.566
